Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z,Time,Trigger,Trial,Grab
52.31726,-51.61129,6.426481,0.08536866,-0.689639,-0.2642187,0.348959,-1,-1,-1
52.31726,-51.61129,6.426481,0.08536866,-0.689639,-0.2642187,0.355519,-1,-1,-1
52.34856,-51.57331,6.329587,2.223079,2.696465,-6.880497,0.3638964,-1,-1,-1
52.34856,-51.57331,6.329587,2.223079,2.696465,-6.880497,0.3702576,-1,-1,-1
52.34856,-51.57331,6.329587,2.223079,2.696465,-6.880497,0.3786382,-1,-1,-1
52.37875,-51.33889,6.008005,9.152298,18.47313,-28.36651,0.3851884,-1,-1,-1
52.37875,-51.33889,6.008005,9.152298,18.47313,-28.36651,0.3928601,-1,-1,-1
52.47843,-50.98337,5.699068,7.395662,22.84002,-22.92202,0.3998445,-1,-1,-1
52.47843,-50.98337,5.699068,7.395662,22.84002,-22.92202,0.4063007,-1,-1,-1
52.47843,-50.98337,5.699068,7.395662,22.84002,-22.92202,0.4142739,-1,-1,-1
52.58163,-50.18778,5.149577,6.3817,28.74656,-19.80722,0.4211256,-1,-1,-1
52.58163,-50.18778,5.149577,6.3817,28.74656,-19.80722,0.4286442,-1,-1,-1
52.58163,-50.18778,5.149577,6.3817,28.74656,-19.80722,0.4355668,-1,-1,-1
52.62912,-49.42702,5.002189,-0.8590541,33.86383,2.666292,0.4433995,-1,-1,-1
52.62912,-49.42702,5.002189,-0.8590541,33.86383,2.666292,0.4502044,-1,-1,-1
52.62912,-49.42702,5.002189,-0.8590541,33.86383,2.666292,0.4573823,-1,-1,-1
52.62743,-48.43574,5.007453,3.046121,47.16121,-9.454408,0.4657017,-1,-1,-1
52.62743,-48.43574,5.007453,3.046121,47.16121,-9.454408,0.472422,-1,-1,-1
52.64371,-47.59572,4.956919,0.6542731,58.68695,-2.030702,0.4797256,-1,-1,-1
52.64371,-47.59572,4.956919,0.6542731,58.68695,-2.030702,0.4866475,-1,-1,-1
52.64371,-47.59572,4.956919,0.6542731,58.68695,-2.030702,0.4946452,-1,-1,-1
52.96501,-45.91515,4.651779,27.6471,70.41821,-2.786108,0.501294,-1,-1,-1
52.96501,-45.91515,4.651779,27.6471,70.41821,-2.786108,0.508144,-1,-1,-1
52.96501,-45.91515,4.651779,27.6471,70.41821,-2.786108,0.5158887,-1,-1,-1
53.59216,-44.65014,4.326905,21.37279,60.77051,4.486555,0.5227083,-1,-1,-1
53.59216,-44.65014,4.326905,21.37279,60.77051,4.486555,0.5305942,-1,-1,-1
53.59216,-44.65014,4.326905,21.37279,60.77051,4.486555,0.5372226,-1,-1,-1
54.68846,-43.17647,3.953571,58.31139,70.08275,-18.37893,0.5444176,-1,-1,-1
54.68846,-43.17647,3.953571,58.31139,70.08275,-18.37893,0.5518077,-1,-1,-1
55.57636,-42.09365,3.773638,47.19542,71.06323,-14.3193,0.5596673,-1,-1,-1
55.57636,-42.09365,3.773638,47.19542,71.06323,-14.3193,0.5664833,-1,-1,-1
55.57636,-42.09365,3.773638,47.19542,71.06323,-14.3193,0.5733837,-1,-1,-1
56.93221,-40.27011,3.567711,62.58761,87.51596,-9.519967,0.5810955,-1,-1,-1
56.93221,-40.27011,3.567711,62.58761,87.51596,-9.519967,0.5879055,-1,-1,-1
56.93221,-40.27011,3.567711,62.58761,87.51596,-9.519967,0.5956919,-1,-1,-1
58.29725,-38.57962,3.57824,73.59572,84.8337,6.194977,0.6025606,-1,-1,-1
58.29725,-38.57962,3.57824,73.59572,84.8337,6.194977,0.6104102,-1,-1,-1
58.29725,-38.57962,3.57824,73.59572,84.8337,6.194977,0.617023,-1,-1,-1
59.61758,-36.76405,3.731585,58.71561,87.50605,13.68666,0.6240265,-1,-1,-1
59.61758,-36.76405,3.731585,58.71561,87.50605,13.68666,0.6317267,-1,-1,-1
59.61758,-36.76405,3.731585,58.71561,87.50605,13.68666,0.6384501,-1,-1,-1
61.09209,-34.73377,3.89708,65.97189,94.52142,3.338921,0.6462409,-1,-1,-1
61.09209,-34.73377,3.89708,65.97189,94.52142,3.338921,0.6529847,-1,-1,-1
62.13471,-33.51558,3.99512,76.99027,80.59683,8.636765,0.6601527,-1,-1,-1
62.13471,-33.51558,3.99512,76.99027,80.59683,8.636765,0.6673894,-1,-1,-1
62.13471,-33.51558,3.99512,76.99027,80.59683,8.636765,0.6743159,-1,-1,-1
64.5166,-31.57732,4.255441,116.3321,76.00276,13.24728,0.6821923,-1,-1,-1
64.5166,-31.57732,4.255441,116.3321,76.00276,13.24728,0.6890863,-1,-1,-1
64.5166,-31.57732,4.255441,116.3321,76.00276,13.24728,0.6969856,-1,-1,-1
66.96046,-30.27577,4.407816,124.7679,63.40173,4.96571,0.7038115,-1,-1,-1
66.96046,-30.27577,4.407816,124.7679,63.40173,4.96571,0.7117749,-1,-1,-1
66.96046,-30.27577,4.407816,124.7679,63.40173,4.96571,0.7187281,-1,-1,-1
70.24637,-29.10732,4.876114,153.799,45.15854,40.20596,0.7261524,-1,-1,-1
70.24637,-29.10732,4.876114,153.799,45.15854,40.20596,0.7335695,-1,-1,-1
72.61468,-28.91799,6.031835,172.4797,14.60239,84.63625,0.7403995,-1,-1,-1
72.61468,-28.91799,6.031835,172.4797,14.60239,84.63625,0.7486334,-1,-1,-1
72.61468,-28.91799,6.031835,172.4797,14.60239,84.63625,0.7551462,-1,-1,-1
77.23519,-28.94319,8.232278,206.5383,-4.633808,109.5147,0.762804,-1,-1,-1
77.23519,-28.94319,8.232278,206.5383,-4.633808,109.5147,0.7698219,-1,-1,-1
77.23519,-28.94319,8.232278,206.5383,-4.633808,109.5147,0.7779435,-1,-1,-1
80.98797,-29.53307,10.84394,141.7764,-25.9762,110.502,0.7848868,-1,-1,-1
80.98797,-29.53307,10.84394,141.7764,-25.9762,110.502,0.7916826,-1,-1,-1
82.40742,-30.02667,12.67659,88.49901,-39.40202,133.802,0.7995964,-1,-1,-1
82.40742,-30.02667,12.67659,88.49901,-39.40202,133.802,0.8064641,-1,-1,-1
82.40742,-30.02667,12.67659,88.49901,-39.40202,133.802,0.8145103,-1,-1,-1
82.55965,-31.69178,16.63943,-13.44851,-83.58596,195.4078,0.8213014,-1,-1,-1
82.55965,-31.69178,16.63943,-13.44851,-83.58596,195.4078,0.8292702,-1,-1,-1
82.55965,-31.69178,16.63943,-13.44851,-83.58596,195.4078,0.8360316,-1,-1,-1
81.3112,-33.60291,20.81746,-64.03551,-79.60947,177.4368,0.843475,-1,-1,-1
81.3112,-33.60291,20.81746,-64.03551,-79.60947,177.4368,0.8509546,-1,-1,-1
81.3112,-33.60291,20.81746,-64.03551,-79.60947,177.4368,0.8575025,-1,-1,-1
79.91249,-34.72531,23.63696,-55.81812,-42.17768,101.6542,0.8655611,-1,-1,-1
79.91249,-34.72531,23.63696,-55.81812,-42.17768,101.6542,0.872558,-1,-1,-1
79.39011,-34.997,24.30313,-40.45125,-12.26749,22.29917,0.880248,-1,-1,-1
79.39011,-34.997,24.30313,-40.45125,-12.26749,22.29917,0.8870081,-1,-1,-1
79.39011,-34.997,24.30313,-40.45125,-12.26749,22.29917,0.8941735,-1,-1,-1
78.97203,-35.09561,24.36218,-6.917542,-0.5255068,-2.197711,0.9017282,-1,-1,-1
78.97203,-35.09561,24.36218,-6.917542,-0.5255068,-2.197711,0.908803,-1,-1,-1
78.97203,-35.09561,24.36218,-6.917542,-0.5255068,-2.197711,0.9165532,-1,-1,-1
78.87457,-35.17413,24.53989,-8.290101,-6.653763,15.0903,0.9232929,-1,-1,-1
78.87457,-35.17413,24.53989,-8.290101,-6.653763,15.0903,0.9311711,-1,-1,-1
78.87457,-35.17413,24.53989,-8.290101,-6.653763,15.0903,0.9378463,-1,-1,-1
78.59473,-35.45501,25.05012,-11.945,-15.9871,21.77889,0.945924,-1,-1,-1
78.59473,-35.45501,25.05012,-11.945,-15.9871,21.77889,0.9526582,-1,-1,-1
78.38905,-35.78938,25.42513,-10.12224,-28.49348,18.45562,0.960514,-1,-1,-1
78.38905,-35.78938,25.42513,-10.12224,-28.49348,18.45562,0.9674398,-1,-1,-1
78.38905,-35.78938,25.42513,-10.12224,-28.49348,18.45562,0.9741791,-1,-1,-1
78.47902,-36.12113,25.26109,7.2833,-10.6137,-13.27947,0.9819833,-1,-1,-1
78.47902,-36.12113,25.26109,7.2833,-10.6137,-13.27947,0.9888093,-1,-1,-1
78.47902,-36.12113,25.26109,7.2833,-10.6137,-13.27947,0.9965072,-1,-1,-1
78.72598,-35.93749,24.67073,18.24071,14.28491,-33.29031,1.00352,-1,-1,-1
78.72598,-35.93749,24.67073,18.24071,14.28491,-33.29031,1.011497,-1,-1,-1
78.72598,-35.93749,24.67073,18.24071,14.28491,-33.29031,1.018341,-1,-1,-1
79.33841,-35.24651,22.98615,33.17397,39.80639,-95.78191,1.025405,-1,-1,-1
79.33841,-35.24651,22.98615,33.17397,39.80639,-95.78191,1.033274,-1,-1,-1
79.90401,-34.50371,21.3755,34.52044,49.53669,-117.3112,1.040039,-1,-1,-1
79.90401,-34.50371,21.3755,34.52044,49.53669,-117.3112,1.047962,-1,-1,-1
79.90401,-34.50371,21.3755,34.52044,49.53669,-117.3112,1.054865,-1,-1,-1
80.30472,-33.13921,18.59033,6.710123,68.26833,-121.2911,1.0623,-1,-1,-1
80.30472,-33.13921,18.59033,6.710123,68.26833,-121.2911,1.069786,-1,-1,-1
80.30472,-33.13921,18.59033,6.710123,68.26833,-121.2911,1.077481,-1,-1,-1
80.18647,-31.70464,16.41915,-4.780005,77.012,-93.0803,1.084271,-1,-1,-1
80.18647,-31.70464,16.41915,-4.780005,77.012,-93.0803,1.091377,-1,-1,-1
79.91743,-30.18685,14.79388,-21.16399,108.4094,-103.8287,1.099335,-1,-1,-1
79.91743,-30.18685,14.79388,-21.16399,108.4094,-103.8287,1.106268,-1,-1,-1
79.91743,-30.18685,14.79388,-21.16399,108.4094,-103.8287,1.114101,-1,-1,-1
79.22667,-27.17607,12.54035,-31.81339,142.8615,-94.23682,1.120864,-1,-1,-1
79.22667,-27.17607,12.54035,-31.81339,142.8615,-94.23682,1.128195,-1,-1,-1
79.22667,-27.17607,12.54035,-31.81339,142.8615,-94.23682,1.135485,-1,-1,-1
78.38808,-24.25792,10.83767,-61.57045,139.6375,-91.0327,1.142432,-1,-1,-1
78.38808,-24.25792,10.83767,-61.57045,139.6375,-91.0327,1.150475,-1,-1,-1
78.38808,-24.25792,10.83767,-61.57045,139.6375,-91.0327,1.15708,-1,-1,-1
77.08285,-21.41381,9.050596,-65.57549,122.8442,-78.29527,1.165118,-1,-1,-1
77.08285,-21.41381,9.050596,-65.57549,122.8442,-78.29527,1.171988,-1,-1,-1
75.91059,-19.99864,7.784543,-89.32146,87.65796,-83.39952,1.179983,-1,-1,-1
75.91059,-19.99864,7.784543,-89.32146,87.65796,-83.39952,1.186851,-1,-1,-1
75.91059,-19.99864,7.784543,-89.32146,87.65796,-83.39952,1.194811,-1,-1,-1
73.87485,-19.01187,6.264138,-109.8311,30.93229,-72.42186,1.201518,-1,-1,-1
73.87485,-19.01187,6.264138,-109.8311,30.93229,-72.42186,1.208634,-1,-1,-1
73.87485,-19.01187,6.264138,-109.8311,30.93229,-72.42186,1.216732,-1,-1,-1
71.42612,-18.91204,5.100111,-119.2331,1.46471,-53.49916,1.223532,-1,-1,-1
71.42612,-18.91204,5.100111,-119.2331,1.46471,-53.49916,1.231607,-1,-1,-1
71.42612,-18.91204,5.100111,-119.2331,1.46471,-53.49916,1.238516,-1,-1,-1
68.60108,-19.0302,3.879297,-133.2157,-2.724833,-55.70549,1.246377,-1,-1,-1
68.60108,-19.0302,3.879297,-133.2157,-2.724833,-55.70549,1.253214,-1,-1,-1
66.78205,-19.07572,3.100168,-132.355,-1.628445,-54.59996,1.260981,-1,-1,-1
66.78205,-19.07572,3.100168,-132.355,-1.628445,-54.59996,1.268096,-1,-1,-1
66.78205,-19.07572,3.100168,-132.355,-1.628445,-54.59996,1.275067,-1,-1,-1
63.91831,-19.07572,1.971519,-117.7,-0.007131992,-45.22214,1.283034,-1,-1,-1
63.91831,-19.07572,1.971519,-117.7,-0.007131992,-45.22214,1.289848,-1,-1,-1
63.91831,-19.07572,1.971519,-117.7,-0.007131992,-45.22214,1.297847,-1,-1,-1
61.51131,-19.1484,1.085074,-115.847,-4.163358,-45.50496,1.304621,-1,-1,-1
61.51131,-19.1484,1.085074,-115.847,-4.163358,-45.50496,1.312711,-1,-1,-1
59.80269,-19.49318,0.6402819,-107.5138,-23.96766,-33.53083,1.319194,-1,-1,-1
59.80269,-19.49318,0.6402819,-107.5138,-23.96766,-33.53083,1.326264,-1,-1,-1
59.80269,-19.49318,0.6402819,-107.5138,-23.96766,-33.53083,1.333399,-1,-1,-1
57.36547,-20.14349,0.3013556,-117.1318,-40.27344,-14.55458,1.34096,-1,-1,-1
57.36547,-20.14349,0.3013556,-117.1318,-40.27344,-14.55458,1.348693,-1,-1,-1
57.36547,-20.14349,0.3013556,-117.1318,-40.27344,-14.55458,1.355487,-1,-1,-1
54.48038,-21.22364,-0.03177134,-102.8005,-40.12694,6.694957,1.365234,-1,-1,-1
54.48038,-21.22364,-0.03177134,-102.8005,-40.12694,6.694957,1.370777,-1,-1,-1
54.48038,-21.22364,-0.03177134,-102.8005,-40.12694,6.694957,1.378415,-1,-1,-1
53.02469,-21.97121,-0.2543956,-64.37821,-45.40383,4.330059,1.385349,-1,-1,-1
53.02469,-21.97121,-0.2543956,-64.37821,-45.40383,4.330059,1.392478,-1,-1,-1
52.49641,-22.79539,-0.02501927,-34.62436,-64.22491,14.0279,1.400234,-1,-1,-1
52.49641,-22.79539,-0.02501927,-34.62436,-64.22491,14.0279,1.407016,-1,-1,-1
52.49641,-22.79539,-0.02501927,-34.62436,-64.22491,14.0279,1.414928,-1,-1,-1
52.15439,-24.26822,1.313698,-4.601517,-68.22481,72.62408,1.421965,-1,-1,-1
52.15439,-24.26822,1.313698,-4.601517,-68.22481,72.62408,1.430082,-1,-1,-1
52.15439,-24.26822,1.313698,-4.601517,-68.22481,72.62408,1.437029,-1,-1,-1
51.80343,-25.89054,3.154284,-29.80051,-80.46281,96.50234,1.445077,-1,-1,-1
51.80343,-25.89054,3.154284,-29.80051,-80.46281,96.50234,1.451721,-1,-1,-1
51.80343,-25.89054,3.154284,-29.80051,-80.46281,96.50234,1.458681,-1,-1,-1
51.57376,-27.26269,4.594472,0.7061024,-66.98645,49.25464,1.466023,-1,-1,-1
51.57376,-27.26269,4.594472,0.7061024,-66.98645,49.25464,1.473428,-1,-1,-1
51.64892,-27.86986,5.29237,12.12649,-30.10325,27.07239,1.481272,-1,-1,-1
51.64892,-27.86986,5.29237,12.12649,-30.10325,27.07239,1.488189,-1,-1,-1
51.64892,-27.86986,5.29237,12.12649,-30.10325,27.07239,1.496294,-1,-1,-1
52.01547,-28.14837,5.762335,25.91724,-3.488541,15.19064,1.502961,-1,-1,-1
52.01547,-28.14837,5.762335,25.91724,-3.488541,15.19064,1.510168,-1,-1,-1
52.01547,-28.14837,5.762335,25.91724,-3.488541,15.19064,1.517868,-1,-1,-1
52.69669,-27.68366,5.481064,32.03942,33.76118,-24.91311,1.524582,-1,-1,-1
52.69669,-27.68366,5.481064,32.03942,33.76118,-24.91311,1.532398,-1,-1,-1
53.38602,-26.81637,4.729949,38.93315,69.11091,-53.32421,1.539107,-1,-1,-1
53.38602,-26.81637,4.729949,38.93315,69.11091,-53.32421,1.547095,-1,-1,-1
53.38602,-26.81637,4.729949,38.93315,69.11091,-53.32421,1.55401,-1,-1,-1
54.66159,-23.8783,2.44147,49.4386,144.7772,-94.8472,1.561927,-1,-1,-1
54.66159,-23.8783,2.44147,49.4386,144.7772,-94.8472,1.568724,-1,-1,-1
54.66159,-23.8783,2.44147,49.4386,144.7772,-94.8472,1.575585,-1,-1,-1
55.35621,-20.20865,0.3331537,27.74544,202.2254,-104.8985,1.583569,-1,-1,-1
55.35621,-20.20865,0.3331537,27.74544,202.2254,-104.8985,1.590411,-1,-1,-1
55.35621,-20.20865,0.3331537,27.74544,202.2254,-104.8985,1.598122,-1,-1,-1
55.9759,-15.59566,-1.783073,29.2309,224.0588,-90.57251,1.604924,-1,-1,-1
55.9759,-15.59566,-1.783073,29.2309,224.0588,-90.57251,1.612853,-1,-1,-1
56.40664,-12.44093,-3.092254,27.31831,211.9319,-83.10261,1.619761,-1,-1,-1
56.40664,-12.44093,-3.092254,27.31831,211.9319,-83.10261,1.626653,-1,-1,-1
56.40664,-12.44093,-3.092254,27.31831,211.9319,-83.10261,1.634565,-1,-1,-1
56.9707,-8.070984,-4.806666,19.1247,171.6631,-58.12772,1.641414,-1,-1,-1
56.9707,-8.070984,-4.806666,19.1247,171.6631,-58.12772,1.649189,-1,-1,-1
56.9707,-8.070984,-4.806666,19.1247,171.6631,-58.12772,1.656036,-1,-1,-1
57.52593,-5.17981,-6.494239,28.68317,135.6077,-87.17959,1.663853,-1,-1,-1
57.52593,-5.17981,-6.494239,28.68317,135.6077,-87.17959,1.670637,-1,-1,-1
57.52593,-5.17981,-6.494239,28.68317,135.6077,-87.17959,1.678473,-1,-1,-1
57.72444,-2.820588,-8.566656,-2.050345,97.34581,-97.31004,1.685594,-1,-1,-1
57.72444,-2.820588,-8.566656,-2.050345,97.34581,-97.31004,1.692589,-1,-1,-1
57.40689,-1.530536,-10.07815,-33.69814,98.08955,-91.10525,1.700818,-1,-1,-1
57.40689,-1.530536,-10.07815,-33.69814,98.08955,-91.10525,1.707358,-1,-1,-1
57.40689,-1.530536,-10.07815,-33.69814,98.08955,-91.10525,1.715081,-1,-1,-1
56.54218,-0.2541471,-11.69773,-40.43718,43.52157,-65.46741,1.722049,-1,-1,-1
56.54218,-0.2541471,-11.69773,-40.43718,43.52157,-65.46741,1.730019,-1,-1,-1
56.54218,-0.2541471,-11.69773,-40.43718,43.52157,-65.46741,1.73684,-1,-1,-1
55.31551,0.04432416,-12.19728,-63.0613,4.767565,-18.01844,1.744486,-1,-1,-1
55.31551,0.04432416,-12.19728,-63.0613,4.767565,-18.01844,1.751881,-1,-1,-1
55.31551,0.04432416,-12.19728,-63.0613,4.767565,-18.01844,1.758776,-1,-1,-1
53.77654,-0.5754683,-11.65725,-73.08733,-33.63459,25.45594,1.766855,-1,-1,-1
53.77654,-0.5754683,-11.65725,-73.08733,-33.63459,25.45594,1.773773,-1,-1,-1
52.38913,-1.537971,-10.76633,-97.83062,-63.90566,58.79764,1.782124,-1,-1,-1
52.38913,-1.537971,-10.76633,-97.83062,-63.90566,58.79764,1.788784,-1,-1,-1
52.38913,-1.537971,-10.76633,-97.83062,-63.90566,58.79764,1.796802,-1,-1,-1
50.49035,-3.367417,-9.139755,-92.64723,-95.56834,71.83674,1.803616,-1,-1,-1
50.49035,-3.367417,-9.139755,-92.64723,-95.56834,71.83674,1.810253,-1,-1,-1
50.49035,-3.367417,-9.139755,-92.64723,-95.56834,71.83674,1.818317,-1,-1,-1
48.58134,-5.819842,-7.36046,-70.35008,-117.4734,92.76247,1.825402,-1,-1,-1
48.58134,-5.819842,-7.36046,-70.35008,-117.4734,92.76247,1.833244,-1,-1,-1
47.30472,-7.983225,-5.806252,-91.16534,-146.4296,110.452,1.840093,-1,-1,-1
47.30472,-7.983225,-5.806252,-91.16534,-146.4296,110.452,1.847997,-1,-1,-1
47.30472,-7.983225,-5.806252,-91.16534,-146.4296,110.452,1.854951,-1,-1,-1
45.70861,-11.86852,-3.273379,-57.87626,-170.5849,111.0185,1.86306,-1,-1,-1
45.70861,-11.86852,-3.273379,-57.87626,-170.5849,111.0185,1.869799,-1,-1,-1
45.70861,-11.86852,-3.273379,-57.87626,-170.5849,111.0185,1.8766,-1,-1,-1
44.6731,-13.92765,-1.631805,-42.89573,-76.38303,80.27649,1.884607,-1,-1,-1
44.6731,-13.92765,-1.631805,-42.89573,-76.38303,80.27649,1.891369,-1,-1,-1
43.68431,-14.18813,-0.9814111,-71.94555,-7.865725,49.06453,1.899217,-1,-1,-1
43.68431,-14.18813,-0.9814111,-71.94555,-7.865725,49.06453,1.906051,-1,-1,-1
43.68431,-14.18813,-0.9814111,-71.94555,-7.865725,49.06453,1.913999,-1,-1,-1
42.0712,-13.3761,-0.1606177,-87.57336,60.14816,45.59265,1.920712,-1,-1,-1
42.0712,-13.3761,-0.1606177,-87.57336,60.14816,45.59265,1.928452,-1,-1,-1
42.0712,-13.3761,-0.1606177,-87.57336,60.14816,45.59265,1.935657,-1,-1,-1
40.35944,-12.23896,0.8459883,-53.89546,36.32338,51.99174,1.942671,-1,-1,-1
40.35944,-12.23896,0.8459883,-53.89546,36.32338,51.99174,1.950545,-1,-1,-1
40.35944,-12.23896,0.8459883,-53.89546,36.32338,51.99174,1.957612,-1,-1,-1
39.36356,-12.38888,1.672123,-37.03615,-8.837001,33.3929,1.96529,-1,-1,-1
39.36356,-12.38888,1.672123,-37.03615,-8.837001,33.3929,1.972385,-1,-1,-1
38.90927,-12.72272,2.068148,-31.45479,-26.68253,17.0298,1.980473,-1,-1,-1
38.90927,-12.72272,2.068148,-31.45479,-26.68253,17.0298,1.987379,-1,-1,-1
38.90927,-12.72272,2.068148,-31.45479,-26.68253,17.0298,1.995265,-1,-1,-1
38.62164,-12.81863,2.064995,-2.774241,-1.052613,0.5271613,2.002379,-1,-1,-1
38.62164,-12.81863,2.064995,-2.774241,-1.052613,0.5271613,2.009263,-1,-1,-1
38.62164,-12.81863,2.064995,-2.774241,-1.052613,0.5271613,2.017489,-1,-1,-1
38.07277,-12.45353,1.946034,-38.94319,25.81373,-24.48236,2.024179,-1,-1,-1
38.07277,-12.45353,1.946034,-38.94319,25.81373,-24.48236,2.032246,-1,-1,-1
37.68537,-12.14859,1.749772,-26.83739,19.06393,-10.26518,2.039032,-1,-1,-1
37.68537,-12.14859,1.749772,-26.83739,19.06393,-10.26518,2.047248,-1,-1,-1
37.68537,-12.14859,1.749772,-26.83739,19.06393,-10.26518,2.05401,-1,-1,-1
36.67958,-11.84338,1.418061,-37.57135,10.10462,-17.28508,2.06106,-1,-1,-1
36.67958,-11.84338,1.418061,-37.57135,10.10462,-17.28508,2.069058,-1,-1,-1
36.67958,-11.84338,1.418061,-37.57135,10.10462,-17.28508,2.076007,-1,-1,-1
35.16797,-11.84338,1.093078,-84.45729,0.04425454,-17.79773,2.083533,-1,-1,-1
35.16797,-11.84338,1.093078,-84.45729,0.04425454,-17.79773,2.090597,-1,-1,-1
35.16797,-11.84338,1.093078,-84.45729,0.04425454,-17.79773,2.098577,-1,-1,-1
33.61612,-11.94936,0.967831,-67.39275,-0.5534847,-12.52173,2.105531,-1,-1,-1
33.61612,-11.94936,0.967831,-67.39275,-0.5534847,-12.52173,2.113489,-1,-1,-1
32.8404,-12.00224,0.9106623,-52.86171,-0.8483935,-8.814031,2.120813,-1,-1,-1
32.8404,-12.00224,0.9106623,-52.86171,-0.8483935,-8.814031,2.127926,-1,-1,-1
